Anr;EAN;Lief;Artikel;Land;IK;V1;V2;MWSt;VK1;eVK;Staffel1;EK-Staffel1;Staffel2;EK-Staffel2;Grundpreis-Einheit;Grundpreis-Faktor
808900;4033981742115;ECC;Sonnengel Gesicht LSF 30;D;NK;1;30ml;2;12,74;24,9;4;12,45;;;100ml;3,333
808920;4033981742122;ECC;Sonnenöl LSF 30;D;NK;1;50ml;2;14,27;27,9;4;13,95;;;100ml;2
808930;4033981501019;ECC;Sonnenlotion LSF 30 Mückenschr;D;NK;1;100ml;2;12,75;24,9;4;12,45;;;;1
808940;4033981722285;ECC;Gesichtscreme LSF 15;D;NK;1;50ml;2;7,67;14,95;4;7,49;;;100ml;2
808950;4033981742511;ECC;Sonnenlotion LSF 20 neutral;D;NK;1;100ml;2;7,67;14,95;4;7,49;;;;1
808960;4033981742528;ECC;Sonnenlotion LSF 30 neutral;D;NK;1;100ml;2;8,7;16,95;4;8,49;;;;1
808970;4033981742535;ECC;Sonnenlotion LSF 50 neutral;D;NK;1;100ml;2;11,25;21,9;4;10,99;;;;1
808980;4033981742214;ECC;Sonnencreme 50+ surf & fun;D;NK;1;50ml;2;9,71;18,9;4;9,49;;;100ml;2
808990;4033981742429;ECC;Sonnenlotion LSF 30 Granatapfe;D;NK;1;100ml;2;8,19;15,95;4;7,99;;;;1
809000;4033981742412;ECC;Sonnenlotion LSF 20 Granatapfe;D;NK;1;100ml;2;7,16;13,95;4;6,99;;;;1
809010;4033981742436;ECC;Sonnenlotion LSF 50 Granatapfe;D;NK;1;100ml;2;10,23;19,9;4;9,99;;;;1
809020;4033981742177;ECC;After Sun Duschgel;D;NK;1;200ml;2;5,1;9,95;4;4,99;;;100ml;0,5
809030;4033981720106;ECC;Konjak Reinigungsschwamm;D;NK;1;Stück;2;4,54;8,9;6;4,45;;;;1
809045;4025089073109;SAN;Duschgel Ananas & Lemon;D;NK;1;200ml;2;2,04;3,99;4;1,99;;;100ml;0,5
809065;4025089073116;SAN;Duschgel Pineapple & Lemon;D;NK;1;500ml;2;3,57;6,99;4;3,49;;;1l;2
809085;4025089073123;SAN;Duschgel Pineapple & Lemon;D;NK;1;950ml;2;6,12;11,99;4;5,99;;;1l;1,053
809105;4025089073246;SAN;Duschgel Coco & Vanilla;D;NK;1;200ml;2;2,04;3,99;4;1,99;;;100ml;0,5
809125;4025089073130;SAN;Duschgel Coco & Vanilla;D;NK;1;500ml;2;3,57;6,99;4;3,49;;;1l;2
809145;4025089073147;SAN;Duschgel Coco & Vanilla;D;NK;1;950ml;2;6,12;11,99;4;5,99;;;1l;1,053
809150;4025089073703;SAN;Kristall Deo Spray Pure Spirit;D;NK;1;100ml;2;4,07;8,25;4;3,98;;;;1
809170;4025089073710;SAN;Kristall Deo Roll Pure Spirit;D;NK;1;50ml;2;2,87;5,65;4;2,8;;;100ml;2
809180;4025089073727;SAN;Kristall Deo Stick Pure Spirit;D;NK;1;100g;2;4,57;9,25;4;4,46;;;;1
809185;4025089073161;SAN;Handcreme Goji & Olive;D;NK;1;100ml;2;1,94;3,79;4;1,9;;;;1
809205;4025089073178;SAN;Handcreme Goji & Olive;D;NK;1;30ml;2;1,03;1,79;10;1,01;;;100ml;3,333
809225;4025089073086;SAN;Kur Shampoo Ginkgo & Olive;D;NK;1;200ml;2;2,04;3,99;4;1,99;;;100ml;0,5
809245;4025089073208;SAN;Kur Shampoo Ginkgo & Olive;D;NK;1;500ml;2;3,58;6,99;4;3,49;;;1l;2
809265;4025089073215;SAN;Kur Shampoo Ginkgo & Olive;D;NK;1;950ml;2;6,14;11,99;4;5,99;;;1l;1,053
809285;4025089073093;SAN;Glanz Shampoo Orange & Coco;D;NK;1;200ml;2;2,04;3,99;4;1,99;;;100ml;0,5
809305;4025089073222;SAN;Glanz Shampoo Orange & Coco;D;NK;1;500ml;2;3,58;6,99;4;3,49;;;1l;2
809315;4025089076735;SAN;Feuchtigkeitsshampoo Mango-Alo;D;NK;1;200ml;2;2,04;3,99;4;1,99;;;100ml;0,5
809325;4025089073239;SAN;Glanz Shampoo Orange & Coco;D;NK;1;950ml;2;6,14;11,99;4;5,99;;;1l;1,053
809345;4025089073802;SAN;Homme Rasierschaum;D;NK;1;150ml;2;2,82;5,45;4;2,75;;;100ml;0,667
809350;4025089070726;SAN;Glanz Haarspülung Birkenblatt;D;NK;1;150ml;2;2,29;4,45;4;2,23;;;100ml;0,667
809365;4025089073819;SAN;Homme After Shave;D;NK;1;100ml;2;6,85;13,95;4;6,69;;;;1
809385;4025089073826;SAN;Homme Gesichtsfluid 2in1;D;NK;1;50ml;2;5,84;11,45;4;5,7;;;100ml;2
809405;4025089073833;SAN;Homme Deospray;D;NK;1;100ml;2;4,58;8,95;4;4,48;;;;1
809425;4025089073840;SAN;Homme Duschgel Body&Hair;D;NK;1;200ml;2;3,08;5,95;4;3,01;;;100ml;0,5
809445;4025089073864;SAN;Homme II Rasierschaum;D;NK;1;150ml;2;2,82;5,45;4;2,75;;;100ml;0,667
809465;4025089073871;SAN;Homme II After Shave;D;NK;1;100ml;2;6,85;13,95;4;6,69;;;;1
809475;4025089073895;SAN;Homme II Deo Spray;D;NK;1;100ml;2;4,58;8,95;4;4,48;;;;1
809485;4025089073888;SAN;Homme II Gesichtsfluid 2 in 1;D;NK;1;50ml;2;5,84;11,45;4;5,7;;;100ml;2
809495;4025089073901;SAN;Homme II Duschgel Body&Hair;D;NK;1;200ml;2;3,08;5,95;4;3,01;;;100ml;0,5
809730;4025089076667;SAN;24H Cream Grantapfel & Feige;D;NK;1;75ml;2;3,07;5,99;4;3;;;100ml;1,333
809750;4025089076681;SAN;Lip Balm Grantapfel & Marula;D;NK;1;4,5g;2;1,28;2,49;4;1,25;;;100g;22,222
809760;4025089076698;SAN;Softcreme Granatapfel;D;NK;1;150ml;2;2,56;4,99;4;2,5;;;100ml;0,667
809770;4025089080725;SAN;BALANCE Bodylotion Aloe&Mandel;D;NK;1;150ml;2;2,52;4,95;4;2,48;;;100ml;0,666
809780;4025089080732;SAN;HYDRO Bodylotion Gurke & Aloe;D;NK;1;150ml;2;2,52;4,95;4;2,48;;;100ml;0,666
809790;4025089080749;SAN;HAPPINESS Bodylotion Orange&Ma;D;NK;1;150ml;2;2,52;4,95;4;2,48;;;100ml;0,666
809795;4025089080756;SAN;ENERGY Bodylotion Zitrone&Quit;D;NK;1;150ml;2;2,52;4,95;4;2,48;;;100ml;0,666
809800;4025089072119;SAN;Bodylotion Ananas & Limone;D;NK;1;200ml;2;2,29;4,49;4;2,25;;;100ml;0,5
809810;4025089076711;SAN;Bodylotion Ananas & Limone;D;NK;1;500ml;2;4,06;7,99;4;3,99;;;1l;2
809820;4025089076728;SAN;Liquid Soap Aloe & Limone;D;NK;1;500ml;2;3,55;6,99;4;3,49;;;1l;2
809830;4025089076704;SAN;Toothpaste Minze mit Fluorid;D;NK;1;75ml;2;1,26;2,49;6;1,24;;;100ml;1,333
809840;4025089079255;SAN;Volumen Shampoo Goji-Melone;D;NK;1;200ml;2;2,04;3,99;4;1,99;;;100ml;0,5
809850;4025089079262;SAN;Duschgel Minze & Limette;D;NK;1;200ml;2;2,04;3,99;4;1,99;;;100ml;0,5
809860;4025089079248;SAN;Shampoo Apfel & Quitte;D;NK;1;300ml;2;2,55;4,99;4;2,49;;;1l;3,333
809880;4025089079279;SAN;Feuchtigkeits Haarspülung;D;NK;1;150ml;2;2,28;4,45;4;2,23;;;1l;3,333
809890;4025089081500;SAN;Mattierende Maske;D;NK;1;8ml;2;1,1;1,95;10;1,07;;;100ml;12,5
810306;8437008402161;VLV;Falcata Blanco D.O. Valencia;E;EG;6;0,75l;2;4,41;7,59;;;;;1l;1,333
810310;8054890340038;VLV;Valle dell'Asso Galatina Rosso;I;EG;6;0,75l;2;5,51;9,49;;;;;1l;1,333
810318;8437008402147;VLV;Falcata Tinto D.O. Valencia;E;EG;6;0,75l;2;4,41;7,59;;;;;1l;1,333
810330;8054890340045;VLV;VB Valle dell'Asso Galatina ch;I;EG;6;0,75l;2;5,51;9,49;;;;;1l;1,333
810340;8437008402208;VLV;Falcata Rosado D.O. Valencia;E;EG;6;0,75l;2;4,41;7,59;;;;;1l;1,333
810644;8032754900932;VLV;Nero d´Avola Vaccaro;I;IA;6;0,75l;2;5,36;8,99;;;;;1l;1,333
810654;8032754901007;VLV;Nero d´Avola-Merlot Vaccaro;I;IA;6;0,75l;2;6,35;10,79;;;;;1l;1,333
810728;8437004333100;VLV;VB Desierto de Azul y Garanza;E;EG;1;0,75l;2;25,7;42,99;;;;;1l;1,333
811367;4260023350551;RTE;Eierlikör;D;DB;1;0,5l;2;7,35;12,99;;;;;1l;2
811387;4260023350735;RTE;Zwetschgenbrand 40% Vol.;D;DB;1;0,5l;2;16,2;25,99;;;;;1l;2
811503;4031829241004;ÖKL;Rüsselputzer Bioland;D;DB;1;0,7l;2;12,4;19,99;;;;;1l;1,429
811700;4028962142404;PFL;VB Sauvignon Blanc Quarzit;D;EG;6;0,75l;2;5,79;9,99;;;;;1l;1,333
811740;4036637120718;ZWÖ;Dornfelder Rotwein Demeter;D;DD;6;0,75l;2;6,4;10,79;;;;;1l;1,333
811772;4036637151774;ZWÖ;Grauer Burgunder QbA Demeter;D;DD;6;0,75l;2;6,9;11,89;;;;;1l;1,333
811785;4036637158995;ZWÖ;Fleur d'Elise VON;D;DD;6;0,75l;2;4,8;7,95;;;;;1l;1,333
811850;4036637121265;ZWÖ;Riesling trocken demeter;D;DD;6;0,75l;2;6,4;10,8;;;;;1l;1,333
811855;4036637151262;ZWÖ;Riesling trocken demeter;D;DD;6;0,75l;2;6,4;10,8;;;;;1l;1,333
811870;4036637151125;ZWÖ;Vitalo trocken;D;DD;6;1l;2;5,35;8,99;;;;;;1
811909;8002639001399;SAS;Cannonau di Sardegna D.O.C;I;IA;6;0,75l;2;5,89;9,9;;;;;1l;1,333
812010;8033757110212;lts;Roséwein Hiso Teleray Rosato;I;EG;6;0,75l;2;3;9,99;;;;;1l;1,333
812120;4032175051729;NTR;Tango Sekt;D;EG;6;0,75l;2;4,99;8,99;;;;;1l;1,333
812130;4032175051033;NTR;Tango Secco Quitte;D;EG;6;0,75l;2;3,85;6,89;;;;;1l;1,333
812150;4032175051057;NTR;Tango Secco Cassis;D;EG;6;0,75l;2;3,85;6,89;;;;;1l;1,333
812274;5606551002101;NTR;VB Casal dos Jordoes Tawny;P;EG;6;0,75l;2;12,75;21,99;;;;;1l;1,333
812294;5606551012100;NTR;VB Casal dos Jordoes Fine Ruby;P;EG;12;0,375l;2;7,68;12,99;;;;;1l;2,667
812310;5609343227119;VLV;VB Moinho do Gato Tinto;P;EG;6;0,75l;2;5,65;9,59;;;;;1l;1,333
812388;4034153410047;VLV;Weißburgunder Dt. Klassiker;D;EG;6;0,75l;2;3,7;5,99;;;;;1l;1,333
812744;4028962283206;PFL;VB Schwarzriesling Quarzit;D;EG;6;0,75l;2;7,83;13,39;;;;;1l;1,333
812942;7611650310031;NTR;VB Kirsch Obstbrand;CH;EG;1;0,35l;2;17,85;29,99;;;;;1l;2,857
812982;7611650695077;VLV;Rum César Fair Trade;BR;EG;1;0,7l;2;18,78;30,99;;;;;1l;1,429
813009;7611650790079;VLV;VB Wodka Wodotschka;D;EG;6;0,7l;2;14,38;23,99;;;;;1l;1,429
815530;5411188300359;PRV;Reisdrink;B;99;12;1l;2;1,34;2,29;;;;;;1
815565;5411188513513;PRV;Soja Drink Natural;B;C%;12;1l;2;1,18;1,99;;;;;;1
815585;5411188083177;PRV;Soja Drink plus Calcium;B;C%;12;1l;2;1,3;2,19;;;;;;1
815609;5411188080091;PRV;Soja Drink Vanille;B;99;8;1l;2;1,49;2,49;;;;;;1
815629;5411188081845;PRV;Soja Drink Schokolade;B;99;8;1l;2;1,49;2,49;;;;;;1
815679;5411188109235;PRV;Mandel Drink;B;C%;12;1l;2;1,91;3,29;;;;;;1
815694;5411188124504;PRV;Ef_Mandel Drink;B;C%;15;250ml;2;0,62;0,99;;;;;100ml;0,4
815699;5411188114581;PRV;Mandel Drink ungesüßt;B;C%;12;1l;2;1,91;3,29;;;;;;1
815725;5411188125761;PRV;Hafer-Mandeldrink;B;C%;8;1l;2;1,91;3,29;;;;;;1
815745;5411188124528;PRV;Ef_Reis-Kokosdrink;B;C%;15;250ml;2;0,61;1,09;;;;;100ml;0,5
815799;5411188112501;PRV;Reis-Kokosdrink;B;C%;12;1l;2;1,94;3,29;;;;;;1
815820;5411188121473;PRV;Haselnuss Drink;B;C%;12;0,5l;2;1,29;2,19;;;;;1l;2
816340;5411118825426;PRV;Sojadrink Vanille;B;C%;15;0,25l;2;0,56;0,99;;;;;1l;4
816350;5411188125464;PRV;Sojadrink Calcium;B;99;15;0,25l;2;0,56;0,99;;;;;1l;4
816360;5411188125389;PRV;Sojadrink Schokolade;B;99;15;0,25l;2;0,56;0,99;;;;;1l;4
817001;4038375024204;NTM;Sojadrink Natur, ungesüßt;D;C%;12;1l;2;0,89;1,79;;;;;;1
817021;4038375024228;NTM;Sojadrink Calcium TetraPak;D;99;12;1l;2;1;1,99;;;;;;1
817061;4038375024358;NTM;Reisdrink Natur TetraPak;D;C%;12;1l;2;1,31;2,19;;;;;;1
817075;4038375025102;NTM;Reisdrink Vanilla TetraPak;D;C%;12;1l;2;1,36;2,29;;;;;;1
817081;4038375024372;NTM;Reisdrink+Calcium TetraPak;D;99;12;1l;2;1,36;2,29;;;;;;1
817085;4038375025300;NTM;Reisdrink Kokos TetraPak;D;C%;12;1l;2;1,56;2,49;;;;;;1
817095;4038375025140;NTM;Dinkeldrink mit Mandeln;D;C%;12;1l;2;1,8;2,99;;;;;;1
817105;4038375025126;NTM;Dinkeldrink + Calcium;D;C%;12;1l;2;1,43;2,39;;;;;;1
817145;4038375024396;NTM;Haferdrink, natural;D;C%;12;1l;2;1,3;2,19;;;;;;1
817155;4038375024983;NTM;Haferdrink + Calcium;D;C%;12;1l;2;1,36;2,29;;;;;;1
817165;4038375024419;NTM;Haferdrink Vanille TetraPak;D;C%;12;1l;2;1,36;2,29;;;;;;1
817250;4038375025287;NTM;Hirsedrink;D;C%;12;1l;2;1,53;2,99;;;;;;1
817260;4038375025461;NTM;Haferdrink, glutenfrei;D;C%;10;1l;2;1,16;2,29;;;;;;1
817270;4038375025447;NTM;Buchweizendrink;D;C%;10;1l;2;1,48;2,89;;;;;;1
817300;7394376615894;OAT;Oatly Haferdrink classic pur;S;C%;6;1l;2;1,31;2,19;;;;;;1
817310;7394376615900;OAT;Haferdrink Plus mit Kalzium;S;C%;6;1l;2;1,31;2,19;;;;;;1
817320;7394376615917;OAT;Oatly Haferdrink Vanille;S;C%;6;1l;2;1,51;2,69;;;;;;1
817340;7394376615924;OAT;Oatly Haferdrink Kakao;S;C%;6;1l;2;1,51;2,69;;;;;;1
817380;7394376616013;OAT;Oatly Haferdrink Kakao;S;C%;18;250ml;2;0,63;1,19;;;;;100ml;0,4
817700;4038375025508;NTM;Haferdrink Protein;D;C%;12;1l;2;1,44;2,39;;;;;;1
817715;4038375025485;NTM;Reisdrink Protein;D;C%;12;1l;2;1,51;2,49;;;;;;1
817823;4260183210122;DAT;Coco Juice;D;C%;10;500ml;2;2,01;3,49;;;;;1l;2
820502;4019886019569;SOD;Dusche & Badreiniger;D;WP;6;500ml;2;2,07;3,99;;;;;1l;2
820542;4019886019552;SOD;Dusche & Badreiniger Nachfüll;D;WP;6;100ml;2;1,81;3,19;;;;;;1
820740;4019886000512;SOD;Color-Compact Waschmittel;D;WP;5;kg;2;3,48;26,9;;;;;;1
820804;4019886050166;SOD;Comfort sensitiv Waschpulver;D;WP;5;kg;2;3,48;26,9;;;;;;1
820839;4019886016063;SOD;Öko Weichspüler;D;WP;6;750ml;2;1,88;3,19;;;;;1l;1,333
820844;4019886000550;SOD;Bleichmittel und Fleckensalz;D;WP;6;500g;2;2,11;3,59;;;;;1kg;2
820864;4019886055086;SOD;Bleichmittel und Fleckensalz N;D;WP;8;500g;2;1,82;3,19;;;;;1kg;2
820884;4019886000574;SOD;VB Bleichmittel und Fleckens.;D;WP;5;kg;2;3,68;;;;;;;1
820928;4019886000604;SOD;Enthärter;D;WP;5;750g;2;2,57;4,29;;;;;1kg;1,333
820988;4019886000451;SOD;Woll & Fein Waschmittel;D;WP;6;500ml;2;2,31;3,89;;;;;1l;2
821005;4019886000468;SOD;Woll & Fein Waschmittel;D;WP;6;1l;2;3,9;6,59;;;;;;1
821035;4019886045070;SOD;Wolle & Feines Waschmittel;D;WP;6;0,75l;2;3,1;5,39;;;;;1l;1,333
821045;4019886000499;SOD;VB Woll & Fein Waschmittel;D;WP;25;l;2;3,35;;;;;;;1
821070;4019886018036;SOD;Fleckenseife flüssig;D;WP;6;300ml;2;1,76;2,99;;;;;1l;3,333
821085;4019886000741;SOD;Gallseife;D;WP;12;100g;2;0,75;1,35;;;;;;1
821109;4019886000239;SOD;Geschirrspülmittel (Hand);D;WP;6;500ml;2;1,55;2,89;;;;;1l;2
821110;4019886019316;SOD;Händedesinfektion;D;NK;6;300ml;2;3,65;6,19;;;;;1l;3,333
821129;4019886000208;SOD;Handspülmittel Lemon;D;WP;6;1l;2;2,36;4,19;;;;;;1
821130;4019886019200;SOD;Flächendesinfektion;D;NK;6;500ml;2;3,8;6,49;;;;;1l;2
821149;4019886000215;SOD;Geschirrspülmittel (Hand);D;WP;5;l;2;2,06;16,89;;;;;;1
821150;4019886019255;SOD;Flächendesinfektion;D;NK;5;l;2;5;40,99;;;;;;1
821169;4019886000222;SOD;Geschirrspülmittel (Hand);D;WP;25;l;2;1,85;;;;;;;1
821189;4019886000246;SOD;Geschirrspülmittel (Maschine);D;WP;6;1kg;2;3,45;5,69;;;;;;1
821223;4019886000260;SOD;Geschirrspülmittel (Maschine);D;WP;10;kg;2;2,54;39,9;;;;;;1
821273;4019886024266;SOD;Tabs für die Spülmaschine;D;NK;6;25 x 25g;2;3,32;6,19;;;;;1kg;1,6
821283;4019886000802;SOD;Klarspüler;D;WP;6;500ml;2;2,3;3,79;;;;;1l;2
821293;4019886024556;SOD;Tabs für die Spülmaschine XL;D;NK;5;55 x 25g;2;6,07;10,19;;;;;1kg;0,727
821307;4019886000819;SOD;Klarspüler;D;WP;6;1l;2;3,37;5,59;;;;;;1
821367;4019886000901;SOD;Regeneriersalz;D;WP;5;2kg;2;2,2;3,69;;;;;1kg;0,5
821387;4019886000918;SOD;Regeneriersalz;D;WP;10;kg;2;0,9;15,9;;;;;;1
821505;4019886000345;SOD;Scheuermilch;D;WP;6;500ml;2;1,58;2,59;;;;;1l;2
821525;4019886000352;SOD;Allzweckreiniger;D;WP;6;1l;2;2,38;3,99;;;;;;1
821545;4019886000369;SOD;Allzweckreiniger;D;WP;5;l;2;2,06;17,29;;;;;;1
821565;4019886000376;SOD;VB Allzweckreiniger;D;WP;25;l;2;1,9;;;;;;;1
821585;4019886001007;SOD;Essigreiniger;D;WP;6;1l;2;2,15;3,59;;;;;;1
821649;4019886001403;SOD;Orangen-Universalreiniger;D;WP;6;500ml;2;1,88;3,69;;;;;1l;2
821659;4019886014021;SOD;Limetten-Spezialreiniger;D;WP;6;250ml;2;3,12;5,59;;;;;1l;4
821669;4019886019002;SOD;Glasreiniger Sprühflasche;D;WP;6;500ml;2;2,26;3,59;;;;;1l;2
821679;4019886019033;SOD;Glasreiniger Nachfüll Konzentr;D;WP;6;100ml;2;1,81;3,19;;;;;1l;2
821703;4019886019101;SOD;VB Glasreiniger;D;WP;25;l;2;2,1;;;;;;;1
821713;4019886020800;SOD;WC-Reiniger Tabs;D;WP;7;15 Tabs;2;2,75;4,99;;;;;1 Tab;0,066
821723;4019886020008;SOD;WC-Reiniger;D;WP;6;750ml;2;2,05;3,49;;;;;1l;1,333
821763;4019886020107;SOD;VB WC-Reiniger;D;WP;25;l;2;1,75;;;;;;;1
821790;4019886020701;SOD;WC-Reiniger Kraftgel;D;WP;6;750ml;2;2,18;3,99;;;;;1l;1,333
821800;4019886200011;SOD;Raumduft senses LEMON;D;NK;2;200ml;2;7,13;12,99;;;;;100ml;0,5
821810;4019886200073;SOD;Raumduft senses ORANGE;D;NK;2;200ml;2;7,13;12,99;;;;;100ml;0,5
821820;4019886200028;SOD;Raumduft senses LAVENDER;D;NK;2;200ml;2;7,13;12,99;;;;;100ml;0,5
821830;4019886200066;SOD;Raumduft senses ROSE;D;NK;2;200ml;2;7,13;12,99;;;;;100ml;0,5
821840;4019886200035;SOD;Raumduft senses SANDELWOOD;D;NK;2;200ml;2;7,13;12,99;;;;;100ml;0,5
821845;4019886200080;SOD;Raumduft senses Winter-Edition;D;NK;2;200ml;2;7,13;12,99;;;;;100ml;0,5
821890;4019886016100;SOD;Duft- & Pflegespülung;D;WP;6;750ml;2;2;3,59;;;;;1l;1,333
821900;4019886015509;SOD;active Sportwaschmittel;D;WP;6;750ml;2;3,99;7,19;;;;;1l;1,333
821910;4019886060219;SOD;Nachfüller Raumduft LEMON;D;NK;2;500ml;2;10,92;19,99;;;;;1l;0,5
821990;4019886005159;SOD;Ersatzsticks;D;##;1;12 St;2;1,05;1,99;;;;;;1
822008;4019886015066;SOD;Colorwaschmittel Limette;D;WP;6;1,5l;2;4,04;6,79;;;;;1l;0,667
822028;4019886015059;SOD;Colorwaschmittel Limette;D;WP;5;l;2;2,32;17,9;;;;;;1
822048;4019886015257;SOD;Colorwaschmittel Limette;D;WP;25;l;2;2,2;;;;;;;1
822068;4019886015097;SOD;Colorwaschmittel Lavendel;D;WP;6;1,5l;2;4,04;6,79;;;;;1l;0,667
822162;4019886015301;SOD;Color Sensitiv Flüssigwaschmit;D;WP;6;1,5l;2;4,04;6,79;;;;;1l;0,667
822182;4019886015318;SOD;Color Sensitiv Flüssigwaschmit;D;WP;5;l;2;2,32;;;;;;;1
822206;4019886015325;SOD;Color Sensitiv Flüssigwaschmit;D;WP;25;l;2;2,2;;;;;;;1
822231;4019886017503;SOD;Kalklöser;D;WP;6;1l;2;2,12;3,69;;;;;;1
822251;4019886024204;SOD;Maschinenspülmittel;D;WP;4;2kg;2;6,3;10,39;;;;;1kg;0,5
822271;4019886050401;SOD;Comfort - sensitiv Waschpulver;D;WP;4;1,2kg;2;4,63;7,69;;;;;1kg;0,833
822291;4019886050203;SOD;Color Compact Waschmittel;D;WP;4;1,2kg;2;4,53;8,19;;;;;1kg;0,833
822350;4019886025577;SOD;Handspülmittel Balsam Orange;D;WP;6;1l;2;2,42;4,19;;;;;;1
822370;4019886025560;SOD;Handspülmittel Balsam Orange;D;WP;6;500ml;2;1,55;2,89;;;;;1l;2
822380;4019886023566;SOD;Handspülmittel sensitiv;D;WP;6;500ml;2;1,46;2,69;;;;;1l;2
822390;4019886022569;SOD;Handspülmittel Granatapfel;D;WP;6;500ml;2;1,51;2,69;;;;;1l;2
822424;4019886050500;SOD;Vollwaschmittel Pulver;D;WP;4;1,2kg;2;4,53;7,69;;;;;1kg;0,833
822470;4019886005173;SOD;Öko Schwammtücher Doppelpack;D;NK;20;2 St;2;0,6;0,99;;;;;;1
822560;4019886200325;SOD;Raumspray Sandel;D;NK;6;50ml;2;3,8;6,99;;;;;100ml;2
822620;4019886072267;SOD;Liquid spicy Orange;D;NK;6;250ml;2;2,25;4,09;;;;;1l;4
822640;4019886073264;SOD;Liquid herbal Sandel;D;NK;6;250ml;2;2,25;4,09;;;;;1l;4
822690;4019886210102;SOD;Geschenkset Saunadüfte;D;NK;6;200ml;2;7,92;14,49;;;;;100ml;0,5
826104;4017645014534;LOG;Weiße Lavaerde Pulver;D;NK;1;150g;2;4,1;7,95;4;4;;;100g;0,667
826124;4017645014541;LOG;Weiße Lavaerde Waschcreme Lotu;D;NK;1;200ml;2;4,04;7,95;4;3,95;;;100ml;0,5
826208;4017645014503;LOG;Lavaerde Pulver 1kg;D;NK;1;kg;2;9,7;19,95;;;;;;1
826248;4017645014510;LOG;Lavaerde Pulver 300g;D;NK;1;300g;2;4,22;8,45;4;4,12;;;1kg;3,333
826268;4017645014527;LOG;Lavaerde Waschcreme Patchouli;D;NK;1;200ml;2;3,66;7,45;4;3,58;;;100ml;0,5
826760;4017645015777;LOG;Set Harmony Bodylotion & Handc;D;NK;1;Set;2;4,78;11,95;;;;;;1
827117;4001638098182;WEL;Sanddorn-Ursaft;D;C%;1;200ml;2;9,39;15,99;;;;;100ml;0,5
827127;4001638099646;WEL;Schlehen-Elixier;D;C%;1;200ml;2;7,53;12,99;;;;;100ml;0,5
827250;4001638078221;WEL;Arnika Gelee;D;;1;25g;2;3,67;6,29;;;;;100g;4
827500;4017645023406;LOG;AgeProtection Antifalten Fluid;D;NK;1;30ml;2;11,91;23,95;4;11,63;;;100ml;3,333
827520;4017645023413;LOG;Age Protection Augencreme;D;NK;1;15ml;2;9,27;18,95;4;9,06;;;100ml;6,667
827580;4017645023444;LOG;Age Protection Tagescreme;D;NK;1;30ml;2;10,62;21,45;4;10,37;;;100ml;3,333
827600;4017645023451;LOG;AgePro Reinigungsschaum;D;NK;1;70ml;2;5,63;10,95;4;5,5;;;100ml;1,429
827620;4017645023468;LOG;Age Protection Gesichtswasser;D;NK;1;150ml;2;7,58;14,95;4;7,4;;;100ml;0,667
827640;4017645023475;LOG;Age Protection Nachtcreme;D;NK;1;30ml;2;11,37;22,95;4;11,11;;;100ml;3,333
827660;4017645023499;LOG;AgeProtect Hydro Lipid Balance;D;NK;1;30ml;2;11,91;23,95;4;11,63;;;100ml;3,333
827680;4017645023505;LOG;Age Protection Lifting Serum;D;NK;1;30ml;2;12,69;24,95;4;12,4;;;100ml;3,333
827900;4017645003903;LOG;Duschcreme Granatapfel + Q10;D;NK;1;200ml;2;3,56;6,95;4;3,48;;;100ml;0,5
827920;4017645004016;LOG;Körperlotion Granatapfel + Q10;D;NK;1;200ml;2;6,63;12,95;4;6,48;;;100ml;0,5
827960;4017645006133;LOG;Handcreme Granatapfel + Q10;D;NK;1;50ml;2;3,56;6,95;4;3,48;;;100ml;2
827980;4017645015784;LOG;Handcreme HARMONY Quitte&Vanil;D;NK;1;50ml;2;2,54;6,95;4;2,48;;;100ml;2
828200;4017645016132;LOG;milder Augen Make-up Entferner;D;NK;1;100ml;2;3,87;6,95;4;3,79;;;;1
828210;4017645016149;LOG;3in1 Reinigung;D;NK;1;100ml;2;3,87;6,95;4;3,79;;;;1
828220;4017645016156;LOG;vitalisierendes Waschgel;D;NK;1;100ml;2;3,87;6,95;4;3,79;;;;1
828230;4017645016187;LOG;Mizellenwasser tiefenreinigend;D;NK;1;125ml;2;3,87;6,95;4;3,79;;;100ml;0,8
828242;4017645016163;LOG;reichhaltige Reinigungsmilch;D;NK;1;125ml;2;5,53;9,95;4;5,42;;;100ml;0,8
828252;4017645016194;LOG;erfrischendes Gesichtswasser;D;NK;1;125ml;2;5,53;9,95;4;5,42;;;100ml;0,8
828262;4017645016323;LOG;aktiv glättende Tagescreme;D;NK;1;30ml;2;5,64;10,95;4;5,53;;;100ml;3,333
828272;4017645016330;LOG;regenerierende Nachtcreme;D;NK;1;30ml;2;6,15;11,95;4;6,03;;;100ml;3,333
828282;4017645016347;LOG;aktiv glättende Augencreme;D;NK;1;15ml;2;7,2;12,95;4;7,06;;;100ml;6,666
828295;4017645016354;LOG;glättende Feuchtigkeitsmaske;D;NK;10;15ml;2;1,34;2,45;;;;;100ml;6,666
828302;4017645016361;LOG;glättende Feuchtigkeits-Serum;D;NK;1;30ml;2;7,22;12,95;4;7,06;;;100ml;3,333
828312;4017645016378;LOG;feuchtigkeitsspendender LipBal;D;NK;1;4,5g;2;1,65;2,95;10;1,61;;;100g;22,222
828324;4017645016170;LOG;klärender Reinigungsschaum;D;NK;1;100ml;2;5;8,95;4;4,88;;;;1
